Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,125.05000305175781,127.2699966430664,124.58000183105469,125.83999633789062,125.83999633789062,137600
2023-07-05,124.87000274658203,125.29000091552734,122.94999694824219,124.22000122070312,124.22000122070312,440800
2023-07-06,123.27999877929688,124.77999877929688,122.41999816894531,124.66999816894531,124.66999816894531,324200
2023-07-07,124.2699966430664,127.58999633789062,124.2699966430664,125.86000061035156,125.86000061035156,528600
2023-07-10,125.33000183105469,127.19000244140625,125.33000183105469,126.04000091552734,126.04000091552734,297100
2023-07-11,126.11000061035156,126.94000244140625,125.6500015258789,126.52999877929688,126.52999877929688,216500
2023-07-12,127.69999694824219,128.32000732421875,126.76000213623047,127.02999877929688,127.02999877929688,387800
2023-07-13,126.25,128.35000610351562,125.9800033569336,127.5999984741211,127.5999984741211,340100
2023-07-14,127.69000244140625,127.69000244140625,124.8499984741211,125.95999908447266,125.95999908447266,269400
2023-07-17,124.80000305175781,126.29000091552734,124.22000122070312,124.6500015258789,124.6500015258789,392900
2023-07-18,124.55999755859375,127.25,124.30999755859375,126.4800033569336,126.4800033569336,338400
2023-07-19,126.22000122070312,128.74000549316406,125.88999938964844,128.00999450683594,128.00999450683594,271100
2023-07-20,128.8699951171875,129.57000732421875,127.22000122070312,129.47000122070312,129.47000122070312,369900
2023-07-21,129.97999572753906,130.0,128.4199981689453,129.5399932861328,129.5399932861328,309800
2023-07-24,129.77000427246094,131.27999877929688,129.11000061035156,130.50999450683594,130.50999450683594,259900
2023-07-25,130.22000122070312,131.10000610351562,129.5399932861328,129.6199951171875,129.6199951171875,239600
2023-07-26,129.85000610351562,132.6199951171875,129.85000610351562,132.57000732421875,132.57000732421875,211900
2023-07-27,132.88999938964844,135.0500030517578,132.6300048828125,134.74000549316406,134.74000549316406,454600
2023-07-28,136.8699951171875,138.25999450683594,132.8300018310547,133.27000427246094,133.27000427246094,540800
2023-07-31,133.97000122070312,135.1699981689453,133.1300048828125,134.50999450683594,134.50999450683594,324700
2023-08-01,134.3300018310547,135.4600067138672,133.33999633789062,135.0399932861328,135.0399932861328,460900
2023-08-02,140.0,144.2100067138672,134.99000549316406,142.75999450683594,142.75999450683594,950400
2023-08-03,142.47000122070312,143.2899932861328,139.22000122070312,141.69000244140625,141.69000244140625,568900
2023-08-04,142.5800018310547,145.17999267578125,141.35000610351562,141.77999877929688,141.77999877929688,313500
2023-08-07,142.4600067138672,144.10000610351562,141.80999755859375,142.10000610351562,142.10000610351562,261600
2023-08-08,141.05999755859375,143.30999755859375,140.41000366210938,143.08999633789062,143.08999633789062,273100
2023-08-09,142.64999389648438,142.77000427246094,140.52000427246094,140.77999877929688,140.77999877929688,297200
2023-08-10,141.27000427246094,142.33999633789062,140.02999877929688,141.08999633789062,141.08999633789062,239000
2023-08-11,140.8699951171875,143.25,140.8699951171875,143.14999389648438,143.14999389648438,170300
2023-08-14,143.00999450683594,143.92999267578125,141.8699951171875,143.24000549316406,143.24000549316406,297300
2023-08-15,141.8699951171875,141.94000244140625,140.25999450683594,140.9600067138672,140.9600067138672,186200
2023-08-16,140.6199951171875,142.24000549316406,140.33999633789062,141.77000427246094,141.77000427246094,205000
2023-08-17,142.1999969482422,142.67999267578125,141.69000244140625,141.99000549316406,141.99000549316406,314200
2023-08-18,141.30999755859375,142.47000122070312,140.58999633789062,140.7100067138672,140.7100067138672,271800
2023-08-21,140.82000732421875,142.72999572753906,140.82000732421875,141.52999877929688,141.52999877929688,409100
2023-08-22,141.22000122070312,142.08999633789062,138.24000549316406,138.9499969482422,138.9499969482422,220900
2023-08-23,139.3800048828125,140.41000366210938,138.57000732421875,139.1699981689453,139.1699981689453,373700
2023-08-24,138.99000549316406,140.88999938964844,138.89999389648438,140.3800048828125,140.3800048828125,231200
