Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,199.75,201.2100067138672,198.5,200.6300048828125,199.8352508544922,740900
2023-07-05,199.08999633789062,200.47999572753906,198.25999450683594,198.89999389648438,198.11209106445312,1585900
2023-07-06,197.5500030517578,198.75,196.35000610351562,197.75,196.96664428710938,1862900
2023-07-07,197.25,200.86000061035156,196.75999450683594,198.4600067138672,197.67384338378906,1586700
2023-07-10,199.19000244140625,203.14999389648438,198.94000244140625,203.05999755859375,202.255615234375,1629100
2023-07-11,201.6699981689453,203.64999389648438,201.27000427246094,202.97000122070312,202.1659698486328,1769100
2023-07-12,205.0,205.02000427246094,201.66000366210938,201.9199981689453,201.12013244628906,1636500
2023-07-13,202.50999450683594,205.14999389648438,201.17999267578125,204.36000061035156,203.5504608154297,1498400
2023-07-14,203.9600067138672,204.33999633789062,202.10000610351562,203.4600067138672,202.65403747558594,1087000
2023-07-17,203.35000610351562,206.58999633789062,202.22000122070312,205.9600067138672,205.14413452148438,1385500
2023-07-18,206.2100067138672,210.72999572753906,205.97000122070312,210.33999633789062,209.50677490234375,2500100
2023-07-19,208.4199981689453,211.1999969482422,208.27999877929688,209.80999755859375,208.97886657714844,2516200
2023-07-20,210.8699951171875,211.8300018310547,209.86000061035156,210.91000366210938,210.07452392578125,1974400
2023-07-21,210.83999633789062,211.52000427246094,206.75999450683594,207.69000244140625,206.86727905273438,2583200
2023-07-24,208.3300018310547,209.67999267578125,207.0,207.36000061035156,206.53857421875,1651300
2023-07-25,205.5800018310547,207.42999267578125,205.0800018310547,206.2899932861328,205.47280883789062,2275600
2023-07-26,204.83999633789062,205.97999572753906,200.86000061035156,203.0399932861328,202.23568725585938,2676100
2023-07-27,204.60000610351562,204.60000610351562,201.47999572753906,202.10000610351562,201.29942321777344,3367200
2023-07-28,203.91000366210938,204.57000732421875,202.25,203.3000030517578,202.49465942382812,2031400
2023-07-31,204.69000244140625,205.52999877929688,203.25,205.32000732421875,204.5066680908203,2346400
2023-08-01,211.38999938964844,219.89999389648438,211.0,219.0,218.13247680664062,5024400
2023-08-02,218.0800018310547,225.75999450683594,216.38999938964844,218.8699951171875,218.0029754638672,3603800
2023-08-03,217.74000549316406,219.44000244140625,215.63999938964844,217.10000610351562,216.24000549316406,2133200
2023-08-04,217.92999267578125,219.27999877929688,215.6999969482422,215.89999389648438,215.89999389648438,2043800
2023-08-07,217.32000732421875,221.72999572753906,217.0,221.08999633789062,221.08999633789062,1478500
2023-08-08,219.99000549316406,220.55999755859375,217.94000244140625,220.1999969482422,220.1999969482422,1593000
2023-08-09,219.91000366210938,220.55999755859375,216.9199981689453,217.8300018310547,217.8300018310547,1709300
2023-08-10,217.6199951171875,220.0399932861328,215.89999389648438,216.92999267578125,216.92999267578125,1314000
2023-08-11,217.69000244140625,219.72000122070312,217.0500030517578,218.36000061035156,218.36000061035156,1034200
2023-08-14,217.27999877929688,220.13999938964844,217.27000427246094,219.0399932861328,219.0399932861328,1274300
2023-08-15,217.8000030517578,218.63999938964844,216.7899932861328,217.94000244140625,217.94000244140625,965600
2023-08-16,218.0,219.89999389648438,216.0,216.08999633789062,216.08999633789062,1245500
2023-08-17,216.86000061035156,218.47000122070312,213.86000061035156,214.3800048828125,214.3800048828125,1092100
2023-08-18,212.74000549316406,216.27000427246094,212.10000610351562,214.64999389648438,214.64999389648438,1728600
2023-08-21,215.47999572753906,216.22999572753906,213.05999755859375,215.74000549316406,215.74000549316406,1342900
2023-08-22,217.11000061035156,217.83999633789062,215.33999633789062,217.2899932861328,217.2899932861328,1492900
2023-08-23,217.77000427246094,222.7899932861328,217.77000427246094,221.3000030517578,221.3000030517578,1757700
2023-08-24,221.8000030517578,224.17999267578125,220.7100067138672,220.91000366210938,220.91000366210938,2822600
