Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,146.89999389648438,147.36000061035156,145.64999389648438,147.13999938964844,147.13999938964844,264900
2023-07-05,145.49000549316406,146.6999969482422,144.86000061035156,145.0,145.0,485700
2023-07-06,143.4499969482422,144.3699951171875,142.74000549316406,143.92999267578125,143.92999267578125,752600
2023-07-07,143.5399932861328,147.8300018310547,143.5399932861328,146.10000610351562,146.10000610351562,711700
2023-07-10,146.02999877929688,148.47000122070312,145.83999633789062,148.4499969482422,148.4499969482422,695200
2023-07-11,149.1699981689453,150.24000549316406,148.77000427246094,149.4600067138672,149.4600067138672,677400
2023-07-12,151.19000244140625,151.36000061035156,149.63999938964844,150.6699981689453,150.6699981689453,972500
2023-07-13,150.6300048828125,151.4499969482422,150.0399932861328,150.0800018310547,150.0800018310547,695800
2023-07-14,149.6300048828125,150.1199951171875,147.47999572753906,148.32000732421875,148.32000732421875,489700
2023-07-17,148.0500030517578,150.69000244140625,147.8000030517578,148.89999389648438,148.89999389648438,829300
2023-07-18,148.77999877929688,151.1300048828125,148.41000366210938,150.33999633789062,150.33999633789062,1141400
2023-07-19,149.50999450683594,150.47999572753906,147.60000610351562,150.1300048828125,150.1300048828125,604600
2023-07-20,150.41000366210938,150.74000549316406,148.38999938964844,149.9499969482422,149.9499969482422,820500
2023-07-21,150.24000549316406,152.75,149.22999572753906,152.1199951171875,152.1199951171875,1230100
2023-07-24,152.77000427246094,154.32000732421875,151.86000061035156,152.08999633789062,152.08999633789062,1218800
2023-07-25,144.75999450683594,149.39999389648438,138.72999572753906,146.50999450683594,146.50999450683594,2994200
2023-07-26,145.77000427246094,147.9499969482422,143.60000610351562,146.8000030517578,146.8000030517578,1317400
2023-07-27,147.6199951171875,148.22000122070312,145.19000244140625,145.7899932861328,145.7899932861328,1533200
2023-07-28,147.3000030517578,147.30999755859375,145.42999267578125,145.69000244140625,145.69000244140625,1086700
2023-07-31,146.13999938964844,146.4600067138672,144.97999572753906,145.97000122070312,145.97000122070312,1677200
2023-08-01,144.82000732421875,146.63999938964844,143.9199981689453,145.47999572753906,145.47999572753906,1032300
2023-08-02,143.9600067138672,144.86000061035156,142.64999389648438,142.97000122070312,142.97000122070312,1014900
2023-08-03,142.2100067138672,143.3000030517578,141.08999633789062,142.7100067138672,142.7100067138672,830400
2023-08-04,143.66000366210938,144.14999389648438,141.61000061035156,142.27000427246094,142.27000427246094,635000
2023-08-07,142.97000122070312,143.8800048828125,142.30999755859375,143.3800048828125,143.3800048828125,660700
2023-08-08,142.0399932861328,144.25999450683594,140.85000610351562,143.99000549316406,143.99000549316406,761500
2023-08-09,143.97999572753906,144.7100067138672,143.05999755859375,143.5800018310547,143.5800018310547,597600
2023-08-10,143.64999389648438,144.58999633789062,141.42999267578125,142.3699951171875,142.3699951171875,639200
2023-08-11,141.97000122070312,143.08999633789062,141.89999389648438,142.97000122070312,142.97000122070312,586700
2023-08-14,142.42999267578125,142.8800048828125,141.55999755859375,142.47999572753906,142.47999572753906,587900
2023-08-15,141.44000244140625,142.94000244140625,139.39999389648438,139.86000061035156,139.86000061035156,653700
2023-08-16,139.58999633789062,140.6999969482422,138.88999938964844,139.00999450683594,139.00999450683594,635700
2023-08-17,139.30999755859375,141.0800018310547,139.1699981689453,139.72000122070312,139.72000122070312,963100
2023-08-18,138.9600067138672,140.97999572753906,138.9600067138672,140.57000732421875,140.57000732421875,703700
2023-08-21,140.38999938964844,141.0399932861328,138.6999969482422,139.89999389648438,139.89999389648438,499000
2023-08-22,140.60000610351562,141.4600067138672,139.58999633789062,139.88999938964844,139.88999938964844,528800
2023-08-23,139.9499969482422,142.22999572753906,139.42999267578125,142.0500030517578,142.0500030517578,422800
2023-08-24,141.42999267578125,143.36000061035156,141.22000122070312,141.35000610351562,141.35000610351562,396000
