Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,180.39999389648438,184.19000244140625,179.49000549316406,182.41000366210938,182.0360870361328,310900
2023-07-05,180.27000427246094,182.57000732421875,177.4499969482422,179.49000549316406,179.1220703125,765800
2023-07-06,176.94000244140625,179.22000122070312,175.91000366210938,179.0399932861328,178.67298889160156,797900
2023-07-07,179.22000122070312,182.24000549316406,178.5500030517578,179.61000061035156,179.2418212890625,460600
2023-07-10,178.89999389648438,181.94000244140625,178.6199951171875,180.82000732421875,180.44935607910156,518900
2023-07-11,180.50999450683594,185.49000549316406,180.50999450683594,185.3699951171875,184.99000549316406,590500
2023-07-12,187.19000244140625,188.52999877929688,183.86000061035156,184.69000244140625,184.31141662597656,726600
2023-07-13,184.75999450683594,186.72999572753906,183.9499969482422,184.07000732421875,183.69268798828125,512100
2023-07-14,184.3699951171875,184.99000549316406,182.58999633789062,183.3000030517578,182.9242706298828,492500
2023-07-17,183.0,185.02000427246094,180.3699951171875,183.3800048828125,183.0041046142578,891100
2023-07-18,185.39999389648438,188.72999572753906,185.00999450683594,188.1699981689453,187.78427124023438,1381100
2023-07-19,194.99000549316406,196.32000732421875,189.7100067138672,195.22999572753906,194.82980346679688,2237900
2023-07-20,194.72999572753906,195.1300048828125,191.30999755859375,192.0500030517578,191.6563262939453,932800
2023-07-21,190.47999572753906,197.1699981689453,190.0,195.58999633789062,195.18905639648438,959300
2023-07-24,193.97000122070312,199.66000366210938,193.2100067138672,198.33999633789062,197.9334259033203,883200
2023-07-25,197.91000366210938,200.50999450683594,197.77000427246094,199.75999450683594,199.3505096435547,750400
2023-07-26,200.25999450683594,203.17999267578125,199.82000732421875,202.8300018310547,202.4142303466797,1021600
2023-07-27,203.0,203.88999938964844,199.4199981689453,200.11000061035156,199.69979858398438,820600
2023-07-28,202.16000366210938,206.2100067138672,201.4499969482422,205.5399932861328,205.11866760253906,908000
2023-07-31,205.57000732421875,205.58999633789062,203.25,203.94000244140625,203.52195739746094,807900
2023-08-01,203.41000366210938,204.6999969482422,200.33999633789062,203.8699951171875,203.45208740234375,591100
2023-08-02,202.74000549316406,205.1999969482422,202.25999450683594,204.88999938964844,204.47000122070312,530100
2023-08-03,203.6699981689453,208.8000030517578,202.94000244140625,208.24000549316406,208.24000549316406,953500
2023-08-04,208.57000732421875,209.2100067138672,205.61000061035156,206.5,206.5,944200
2023-08-07,207.50999450683594,209.11000061035156,204.83999633789062,207.1199951171875,207.1199951171875,689900
2023-08-08,205.36000061035156,205.36000061035156,203.3000030517578,205.10000610351562,205.10000610351562,733700
2023-08-09,205.07000732421875,205.07000732421875,202.91000366210938,203.42999267578125,203.42999267578125,629600
2023-08-10,204.1300048828125,206.47000122070312,201.58999633789062,202.4199981689453,202.4199981689453,517100
2023-08-11,201.85000610351562,203.5500030517578,201.39999389648438,203.16000366210938,203.16000366210938,433100
2023-08-14,202.9600067138672,203.0,200.67999267578125,202.33999633789062,202.33999633789062,648400
2023-08-15,201.52999877929688,201.64999389648438,199.00999450683594,199.5399932861328,199.5399932861328,541700
2023-08-16,199.30999755859375,200.63999938964844,191.77000427246094,192.6999969482422,192.6999969482422,1535300
2023-08-17,193.00999450683594,193.42999267578125,189.38999938964844,190.0500030517578,190.0500030517578,846900
2023-08-18,188.17999267578125,191.47999572753906,187.47999572753906,191.00999450683594,191.00999450683594,633300
2023-08-21,190.8300018310547,192.44000244140625,189.5500030517578,191.6199951171875,191.6199951171875,490000
2023-08-22,191.6199951171875,193.05999755859375,190.1199951171875,190.44000244140625,190.44000244140625,577100
2023-08-23,190.11000061035156,190.86000061035156,188.83999633789062,190.5500030517578,190.5500030517578,424900
2023-08-24,190.5500030517578,191.0,189.1999969482422,189.36000061035156,189.36000061035156,541000
