Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,329.45001220703125,330.0299987792969,326.1700134277344,329.4700012207031,328.1708679199219,344300
2023-07-05,326.6099853515625,328.760009765625,325.010009765625,327.0899963378906,325.8002624511719,580400
2023-07-06,324.1400146484375,325.2900085449219,321.7799987792969,324.489990234375,323.21051025390625,581400
2023-07-07,322.489990234375,328.4200134277344,321.6099853515625,325.3800048828125,324.0970153808594,521900
2023-07-10,325.2300109863281,335.8599853515625,325.2300109863281,335.75,334.4261169433594,603800
2023-07-11,338.4200134277344,341.67999267578125,336.7799987792969,338.1400146484375,336.80670166015625,747800
2023-07-12,341.4800109863281,341.6300048828125,338.0899963378906,339.54998779296875,338.21112060546875,506500
2023-07-13,340.1600036621094,343.6600036621094,337.4200134277344,342.4599914550781,341.1096496582031,465800
2023-07-14,341.8299865722656,342.3900146484375,338.55999755859375,341.2300109863281,339.884521484375,382800
2023-07-17,339.2300109863281,343.6700134277344,338.510009765625,342.5799865722656,341.2291564941406,554100
2023-07-18,342.0,348.5199890136719,342.0,346.8900146484375,345.5221862792969,664500
2023-07-19,345.4200134277344,345.510009765625,339.010009765625,344.0,342.6435852050781,639700
2023-07-20,343.9599914550781,344.5400085449219,340.5400085449219,342.55999755859375,341.2092590332031,823300
2023-07-21,343.6000061035156,344.0,336.7699890136719,337.0799865722656,335.7508544921875,654800
2023-07-24,338.2900085449219,339.7300109863281,336.1700134277344,338.1300048828125,336.7967224121094,426400
2023-07-25,336.6300048828125,339.54998779296875,335.17999267578125,337.8900146484375,336.55767822265625,429800
2023-07-26,335.5400085449219,336.8699951171875,330.0299987792969,333.9599914550781,332.6431579589844,676300
2023-07-27,335.4700012207031,338.42999267578125,329.7799987792969,330.30999755859375,329.007568359375,799200
2023-07-28,333.1000061035156,334.70001220703125,329.989990234375,333.29998779296875,331.9857482910156,719100
2023-07-31,336.0799865722656,339.6499938964844,334.30999755859375,336.2900085449219,334.9639892578125,1105500
2023-08-01,302.0,314.1499938964844,300.8900146484375,310.9100036621094,309.6840515136719,2650500
2023-08-02,310.010009765625,311.4700012207031,304.07000732421875,304.2799987792969,303.0802001953125,1599000
2023-08-03,303.45001220703125,305.0400085449219,298.25,302.04998779296875,300.8589782714844,1095500
2023-08-04,302.70001220703125,303.489990234375,296.79998779296875,298.82000732421875,297.6417236328125,737000
2023-08-07,300.8500061035156,311.25,300.55999755859375,310.4599914550781,309.2358093261719,1017600
2023-08-08,307.2200012207031,308.20001220703125,304.4599914550781,305.54998779296875,304.3451843261719,808000
2023-08-09,305.7099914550781,307.0299987792969,302.9599914550781,303.79998779296875,302.6020812988281,735500
2023-08-10,301.8999938964844,304.67999267578125,296.6600036621094,299.260009765625,298.08001708984375,1489400
2023-08-11,297.05999755859375,298.2099914550781,294.0,296.17999267578125,296.17999267578125,719300
2023-08-14,295.94000244140625,299.45001220703125,295.3900146484375,299.1600036621094,299.1600036621094,468000
2023-08-15,297.6199951171875,298.8599853515625,295.45001220703125,297.6600036621094,297.6600036621094,363500
2023-08-16,298.20001220703125,300.3900146484375,294.760009765625,295.1499938964844,295.1499938964844,496800
2023-08-17,295.94000244140625,296.8500061035156,291.4800109863281,291.489990234375,291.489990234375,512900
2023-08-18,288.82000732421875,293.5400085449219,287.8999938964844,291.5400085449219,291.5400085449219,435800
2023-08-21,291.82000732421875,293.75,290.4800109863281,292.8299865722656,292.8299865722656,418900
2023-08-22,295.1600036621094,296.7799987792969,291.4800109863281,292.6400146484375,292.6400146484375,535600
2023-08-23,294.70001220703125,298.8299865722656,293.8699951171875,297.5400085449219,297.5400085449219,467400
2023-08-24,301.5,304.6000061035156,298.3800048828125,298.4700012207031,298.4700012207031,724600
