Date,Open,High,Low,Close,Adj Close,Volume
2023-07-03,33.20000076293945,34.0,32.959999084472656,33.630001068115234,33.630001068115234,3888000
2023-07-05,33.86000061035156,33.93000030517578,33.0,33.20000076293945,33.20000076293945,6503500
2023-07-06,32.84000015258789,33.349998474121094,32.349998474121094,33.0099983215332,33.0099983215332,5064100
2023-07-07,32.75,35.77000045776367,32.72999954223633,35.58000183105469,35.58000183105469,13865900
2023-07-10,35.33000183105469,36.15999984741211,35.22999954223633,36.0,36.0,10005100
2023-07-11,36.220001220703125,37.75,36.20000076293945,37.52000045776367,37.52000045776367,14232100
2023-07-12,37.880001068115234,38.310001373291016,37.63999938964844,37.91999816894531,37.91999816894531,10014900
2023-07-13,38.0,38.56999969482422,37.47999954223633,37.75,37.75,11088500
2023-07-14,37.18000030517578,37.31999969482422,36.65999984741211,36.88999938964844,36.88999938964844,10050800
2023-07-17,36.83000183105469,37.68000030517578,36.65999984741211,37.36000061035156,37.36000061035156,7165300
2023-07-18,37.400001525878906,38.47999954223633,37.29999923706055,38.11000061035156,38.11000061035156,10090600
2023-07-19,37.119998931884766,38.099998474121094,36.70000076293945,37.0099983215332,37.0099983215332,15315700
2023-07-20,37.0099983215332,37.099998474121094,35.560001373291016,36.45000076293945,36.45000076293945,16801600
2023-07-21,36.279998779296875,37.09000015258789,36.220001220703125,36.939998626708984,36.939998626708984,10797600
2023-07-24,37.209999084472656,38.41999816894531,37.189998626708984,38.2599983215332,38.2599983215332,9980600
2023-07-25,38.439998626708984,38.79999923706055,37.91999816894531,38.41999816894531,38.41999816894531,8579900
2023-07-26,38.119998931884766,38.540000915527344,37.86000061035156,38.209999084472656,38.209999084472656,7207200
2023-07-27,38.439998626708984,38.65999984741211,37.7599983215332,37.93000030517578,37.93000030517578,8023100
2023-07-28,38.0,38.189998626708984,37.720001220703125,38.15999984741211,38.15999984741211,6448100
2023-07-31,38.56999969482422,39.22999954223633,38.41999816894531,39.08000183105469,39.08000183105469,8726200
2023-08-01,38.79999923706055,39.290000915527344,38.27000045776367,39.27000045776367,39.27000045776367,6478600
2023-08-02,38.86000061035156,39.31999969482422,38.36000061035156,39.029998779296875,39.029998779296875,6003300
2023-08-03,39.029998779296875,39.9900016784668,38.959999084472656,39.689998626708984,39.689998626708984,8055200
2023-08-04,39.90999984741211,40.099998474121094,39.380001068115234,39.54999923706055,39.54999923706055,8514700
2023-08-07,39.63999938964844,39.9900016784668,39.41999816894531,39.59000015258789,39.59000015258789,5471600
2023-08-08,38.630001068115234,39.88999938964844,38.2599983215332,39.779998779296875,39.779998779296875,6971800
2023-08-09,40.0,41.08000183105469,39.86000061035156,40.459999084472656,40.459999084472656,9005800
2023-08-10,40.369998931884766,40.93000030517578,40.060001373291016,40.36000061035156,40.36000061035156,6919500
2023-08-11,40.2599983215332,40.849998474121094,40.220001220703125,40.70000076293945,40.70000076293945,6465300
2023-08-14,40.58000183105469,40.72999954223633,40.04999923706055,40.310001373291016,40.310001373291016,5140100
2023-08-15,39.97999954223633,40.09000015258789,39.20000076293945,39.4900016784668,39.4900016784668,5698200
2023-08-16,39.56999969482422,39.9900016784668,39.189998626708984,39.290000915527344,39.290000915527344,7092200
2023-08-17,40.04999923706055,40.34000015258789,39.13999938964844,39.27000045776367,39.27000045776367,4501500
2023-08-18,38.79999923706055,39.58000183105469,38.70000076293945,39.400001525878906,39.400001525878906,6628900
2023-08-21,39.5099983215332,39.779998779296875,38.70000076293945,39.0,39.0,6803600
2023-08-22,39.11000061035156,39.119998931884766,38.38999938964844,38.58000183105469,38.58000183105469,7405700
2023-08-23,38.02000045776367,38.93000030517578,37.689998626708984,38.720001220703125,38.720001220703125,6202600
2023-08-24,38.5,38.900001525878906,38.130001068115234,38.2400016784668,38.2400016784668,4361500
